Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Box type (product.metafields.shopify.box-type),Color (product.metafields.shopify.color-pattern),Features (product.metafields.shopify.features),Fit type (product.metafields.shopify.fit-type),Hardware mounting type (product.metafields.shopify.hardware-mounting-type),Item condition (product.metafields.shopify.item-condition),Item material (product.metafields.shopify.item-material),Manufacturer type (product.metafields.shopify.manufacturer-type),Material (product.metafields.shopify.material),Mount material (product.metafields.shopify.mount-material),Organizer type (product.metafields.shopify.organizer-type),Vehicle drive/handling features (product.metafields.shopify.vehicle-drive-handling-features),Vehicle type (product.metafields.shopify.vehicle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
polaris-ranger-1500xd-front-packout-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200585.7.png?v=1754678284,7,Polaris Ranger 1500XD Front Packout Mount Installed with Just Two Kits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-ranger-1500xd-front-packout-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200585.8.png?v=1754678349,8,Polaris Ranger 1500XD Front Packout Mount Installed with Two Kits Side Angle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-ranger-1500xd-front-packout-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200585.9.png?v=1754678403,9,Polaris Ranger 1500XD Front Packout Mount Installed with Two Kits Right Angle View,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-ranger-1500xd-front-packout-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200585.10.png?v=1754678445,10,Polaris Ranger 1500XD Front Packout Mount Installed with 5 Different Kits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-ranger-1500xd-front-packout-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200585.11.png?v=1754678490,11,Polaris Ranger 1500XD Front Packout Mount Installed Left Side View with Multiple Kits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-ranger-1500xd-front-packout-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200585.12.png?v=1754678524,12,Polaris Ranger 1500XD Front Packout Mount with Multiple Kits Right Side View,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-ranger-1500xd-rear-packout-mount,Polaris Ranger 1500XD Rear Packout Mount,"<p class=""short-description"">Our Milwaukee Packout Mount is the perfect storage solution for your Polaris Ranger 1500XD. This is our rear mount, designed to sit near the back of your bed, close to the tailgate. It installs using existing mounting holes along with two self-drilling screws. Installation is quick and easy—just remove four bed bolts and replace them with the supplied bolts, then use the two provided self-drilling screws to secure the rear of the mount to the bed. We CNC laser cut each mount in-house from 10-gauge P.O. steel and finish it with a black powder coat.</p>
<p class=""usa-img""><img height=""168"" width=""168"" alt=""made in the usa"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" class=""wp-image-484""></p>
<ul class=""description-list"">
<li>Perfect Storage Solution</li>
<li>Rear mount towards your tailgate</li>
<li>Fit Polaris Ranger 1500XD</li>
<li>Easy Install</li>
<li>Many Milwaukee options</li>
<li>Fits two large Packout Boxes</li>
<li>Made in USA</li>
</ul>
<div class=""shortdescriptionbottom""><br></div>
<!-- split -->
<p>SKU: 200584</p>
<p>This mount works with Polaris Ranger 1500XD models, along with any other model that has the same bed configuration.</p>
<p>Keep your Milwaukee Packout boxes secure with our <a href=""https://ajkoffroad.com/products/packout-mount-lock?_pos=1&amp;_sid=1a136a51d&amp;_ss=r""><strong>Packout lock</strong></a>.</p>
<p>Milwaukee offers a wide variety of tool boxes—each one stackable and available in multiple sizes. They even offer a large cooler.</p>",AJK Offroad,Uncategorized,,"Polaris Xpedition, woo_import_1",TRUE,Title,Default Title,,,,,,,,'200584,9525.43977,shopify,7,continue,manual,198.71,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200584.7.png?v=1754678779,1,"The image shows the rear packout mount installed in the bed of a Polaris Ranger 1500XD UTV, with multiple red and gray Milwaukee tool boxes placed on top.",FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
polaris-ranger-1500xd-rear-packout-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200584.1.png?v=1754678813,2,Polaris Ranger 1500XD Rear Packout Mount Installed but Empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-ranger-1500xd-rear-packout-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200584.2.png?v=1754678847,3,Polaris Ranger 1500XD Rear Packout Mount Installed but Empty Left Side View,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-ranger-1500xd-rear-packout-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200584.3.png?v=1754678874,4,Polaris Ranger 1500XD Rear Packout Mount Installed but Empty Right View,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-ranger-1500xd-rear-packout-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200584.6.png?v=1754678905,5,Polaris Ranger 1500XD Rear Packout Mount Installed with Two Kits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-ranger-1500xd-rear-packout-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200584.10.png?v=1754678938,6,Polaris Ranger 1500XD Rear Packout Mount Installed with 5 Kits Including Cooler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-ranger-1500xd-rear-packout-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200584.8.png?v=1754678972,7,Polaris Ranger 1500XD Rear Packout Mount Installed with 3 Kits Including Cooler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-ranger-1500xd-rear-packout-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200584.9.png?v=1754678999,8,Polaris Ranger 1500XD Rear Packout Mount Installed with 5 Kits Straight View,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-ranger-1500xd-rear-packout-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200584.5.png?v=1754679028,9,Polaris Ranger 1500XD Rear Packout Mount Installed with Two Kits Left View,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-ranger-1500xd-rear-packout-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200584.4.png?v=1754679069,10,Polaris Ranger 1500XD Rear Packout Mount Two Kits Straight on View,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test,Polaris Ranger 1500XD Bed Drawer,"<p class=""short-description"">Maximize storage and accessibility with the Polaris Ranger 1500XD Bed Drawer, designed to keep your gear secure, organized, and within reach. Covering half of the bed, this drawer system allows you to install one or two drawers, giving you the flexibility to customize your setup.</p>
<p class=""usa-img""><img height=""168"" width=""168"" alt=""made in the usa"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" class=""wp-image-484""></p>
<ul class=""description-list"">
<li>Locking Draw Slides</li>
<li>Extends 38""</li>
<li>Powder coated black</li>
<li>All Hardware included</li>
<li>1/2 bed slide</li>
<li>Made in USA</li>
</ul>
<div class=""shortdescriptionbottom""><br></div>
<!-- split -->
<p>SKU: 200581</p>
<p>Built for heavy-duty use, the drawer features 500 lb-rated locking slides, keeping it securely in place when open or closed. It bolts directly to existing bed mount points—no drilling required. CNC laser-cut from .125” aluminum and supported by 10-gauge steel brackets, this rugged system is built to handle the toughest conditions.</p>
<p><meta charset=""utf-8""><strong>Key Features:</strong></p>
<ul class=""description-list"">
<li>Secure, Heavy-Duty Slides: Rated for 500 lbs with locking functionality.</li>
<li>Modular Design: Choose one or two drawers to fit your needs.</li>
<li>Integrated Tie-Down Points: Perfect for ratchet straps or bungee cords.</li>
<li>Packout Compatibility: Holds up to two full-size Milwaukee Packout mounts (optional add-ons available).</li>
</ul>
<p>All necessary hardware is included, and the drawer is powder-coated black for a sleek, durable finish.</p>",AJK Offroad,Uncategorized,,,TRUE,Drawer Side,Passenger,,# of Packout Mounts,none,,,,,200581 Passenger,18143.6948,shopify,100,continue,manual,755.48,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200581.9.png?v=1741104405,1,Polaris Ranger 1500XD Bed Drawer by AJK Offroad Side View Extended with Gear,FALSE,,,,,,,,,,,,,,,'1,,,,,,,,,,,,,,,,,,,lb,,310.77,active
test,,,,,,,,,Passenger,,,1,,,,,1)581 Pass 1)384,18143.6948,shopify,100,continue,manual,883.3,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200581.5.png?v=1741104426,2,Polaris Ranger 1500XD Bed Drawer by AJK Offroad Back View Retracted with Gear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,363.35,
test,,,,,,,,,Passenger,,,2,,,,,1)581 Pass 2)384,18143.6948,shopify,100,continue,manual,1011.12,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200581.4.png?v=1727726280,3,Polaris Ranger 1500XD Bed Drawer by AJK Offroad Side View with Gear Stored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,415.93,
test,,,,,,,,,Driver,,,none,,,,,200581 Driver,18143.6948,shopify,100,continue,manual,755.48,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200581.3.png?v=1741104559,4,Polaris Ranger 1500XD Bed Drawer by AJK Offroad Extreme Side View of Stored Bed with Gear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,310.77,
test,,,,,,,,,Driver,,,1,,,,,1)581 Driver 1)384,18143.6948,shopify,100,continue,manual,883.3,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200581.2.png?v=1741104576,5,Polaris Ranger 1500XD Bed Drawer by AJK Offroad Extended Drawer with No Gear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,363.35,
test,,,,,,,,,Driver,,,2,,,,,1)581 Driver 2)384,18143.6948,shopify,100,continue,manual,1011.12,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200581.1.png?v=1741104640,6,Polaris Ranger 1500XD Bed Drawer by AJK Offroad Close Up of Closed Bed Drawer with No Gear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,415.93,
test,,,,,,,,,Both,,,none,,,,,1)581 Driver 1)581 Pass,18143.6948,shopify,100,continue,manual,1510.96,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200581.10.png?v=1741104665,7,Polaris Ranger 1500XD Bed Drawer by AJK Offroad Side View Close Up of Extended Drawer with Gear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,363.35,
test,,,,,,,,,Both,,,1,,,,,1)581 Driver 1)581 Pass 1)384,18143.6948,shopify,100,continue,manual,1638.78,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200581.8.png?v=1741104726,8,Polaris Ranger 1500XD Bed Drawer by AJK Offroad Close Up Back Side View of Extended Drawer with Gear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,674.12,
test,,,,,,,,,Both,,,2,,,,,1)581 Driver 1)581 Pass 2)384,18143.6948,shopify,100,continue,manual,1766.6,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200581.7.png?v=1741104755,9,"Polaris Ranger 1500XD Bed Drawer by AJK Offroad Two Drawers Closed, One Has Gear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,726.7,
test,,,,,,,,,Both,,,3,,,,,1)581 Driver 1)581 Pass 3)384,18143.6948,shopify,100,continue,manual,1894.42,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200581.6.png?v=1741104770,10,"Polaris Ranger 1500XD Bed Drawer by AJK Offroad with Two Drawers, One Extended with Gear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,779.28,
test,,,,,,,,,Both,,,4,,,,,1)581 Driver 1)581 Pass 4)384,18143.6948,shopify,100,continue,manual,2022.24,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,831.86,
polaris-xpedition-rear-mud-guards,Polaris Xpedition Rear Mud Guards,"<p><span style=""font-weight: 400;""><em><strong><img class=""alignnone size-full wp-image-484"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" alt=""made in the usa"" width=""168"" height=""168""></strong></em></span></p>
<ul>
<li>Heavy Duty</li>
<li>Does not affect tire size</li>
<li>Powder coated Black</li>
<li>Made from 1/8"" Aluminum</li>
<li>Sold as a set</li>
<li>Made in the USA</li>
</ul>
<div class=""shortdescriptionbottom""><br></div>
<p><!-- split --></p>
<p>We have designed our Polaris Xpedition Rear Mud Guards to help keep the mud out of your engine bay.  If you have ever been in mud with your Xpedition you know that your engine bay will fill up with mud.  We have designed our mud guards to hep keep the mud out of the engine bay.  These are sold as a set for your driver and passenger side.  They are installed if front of your rear tires and do not effect your tire size.  </p>
<p>This is a fairly simple install and all hardware is included.  You will need to use our self drilling screws and drill them in the round tubing of your frame to hold our mud guards in place.  You will also need to drill a 1/4"" hole in your inner plastic fender to help hold the mud guard in place.</p>
<p> </p>
<p>*** This will not keep all the mud out but does a great job at keeping most of the mud out.***</p>
<p> </p>",AJK Offroad,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Frame & Body Parts,,,TRUE,Model,With Air Conditioning,,,,,,,,1)586 1)587 AC,0,,-406,deny,manual,163.44,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200586-587.5.png?v=1727718827,1,,FALSE,,,,,,,,,,,,,,,'7,,,,,,,,,,,,,,,,,,,lb,,,active
polaris-xpedition-rear-mud-guards,,,,,,,,,With out Air Conditioning,,,,,,,,1)586 1)587,0,,-22,deny,manual,163.44,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200586-587.2.png?v=1727718827,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
polaris-xpedition-rear-mud-guards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200586-587.6.png?v=1727718827,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-xpedition-rear-mud-guards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200586-587.4.png?v=1727718826,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-xpedition-rear-mud-guards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200586-587.3.png?v=1727718826,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-xpedition-rear-mud-guards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200586-587.1.png?v=1727718816,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-ranger-1500xd-exhaust-cover,Polaris Ranger 1500XD Exhaust cover,"<p><img alt=""made in the usa"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973""></p>
<ul>
<li>Looks Great<br>
</li>
<li>Fits all Ranger 1500XD<br>
</li>
<li>Easy Install<br>
</li>
<li>Color Options<br>
</li>
<li>Made in USA</li>
</ul>
<!-- split -->
<p>Our Polaris Ranger 1500XD Exhaust Cover makes the rear end of your Ranger 1500XD look great.  Our main frame work of the exhaust cover is CNC Laser cut and bent from 16 gauge steel and powder coated black.  We then add our hexagon vents to the framework.  We offer the vents in Factory Polaris colors.  We also also the hexagon vent in raw steel for you to paint the color of your choice. This Exhaust Cover replaces the cheap cover and uses the factory holes so no drilling is required.  You will use all the factory hardware and mounting holes.  </p>
<!---->",AJK Offroad,Uncategorized,,,TRUE,Color Options,Raw,,,,,,,,200571-Raw,3175.14659,shopify,100,continue,manual,155.05,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200571.1_d1315e2c-c5df-428e-a40e-30b9675c57d5.png?v=1723658191,1,,FALSE,,,,,,,,,,,,,,,'2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200571.3_4337d18e-771d-4523-b20a-ebd896ecd931.png?v=1723658191,lb,,63.78,active
polaris-ranger-1500xd-exhaust-cover,,,,,,,,,Red,,,,,,,,200571-R,3175.14659,shopify,100,continue,manual,174.5,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200571.2_2db06cce-73f6-4c79-bc0b-c7aed69fe82c.png?v=1723658192,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200571.3_4337d18e-771d-4523-b20a-ebd896ecd931.png?v=1723658191,lb,,71.78,
polaris-ranger-1500xd-exhaust-cover,,,,,,,,,Silver,,,,,,,,200571-S,3175.14659,shopify,100,continue,manual,174.5,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200571.3_4337d18e-771d-4523-b20a-ebd896ecd931.png?v=1723658191,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200571.3_4337d18e-771d-4523-b20a-ebd896ecd931.png?v=1723658191,lb,,71.78,
polaris-ranger-1500xd-exhaust-cover,,,,,,,,,Black,,,,,,,,200571-Black,3175.14659,shopify,45,continue,manual,174.5,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200571.4_f7253f72-dea0-4f0c-b0db-2445b5adf936.png?v=1723658192,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200571.5_da6c2bed-9e24-4c02-958f-834346ddeba8.png?v=1723658192,lb,,71.78,
polaris-ranger-1500xd-exhaust-cover,,,,,,,,,Ghost White,,,,,,,,200571-Ghost White,3175.14659,shopify,99,continue,manual,174.5,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200571.5_da6c2bed-9e24-4c02-958f-834346ddeba8.png?v=1723658192,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200571.5_da6c2bed-9e24-4c02-958f-834346ddeba8.png?v=1723658192,lb,,71.78,
polaris-ranger-1500xd-exhaust-cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200571.6_1a04cb5f-0f73-4f43-9c75-038dffc7ee19.png?v=1723658191,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quick-fist-grip-mount,Quick Fist Grip Mount,"<p><span style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><img height=""168"" width=""168"" alt=""made in the usa"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" class=""alignnone size-full wp-image-484"" data-mce-src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973""></span></p>
<ul>
<li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">Mount made from 6061-T6 Billet Aluminum</span></li>
<li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><span style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">Mounts perfect around your stock Jeep Roll Bar</span></li>
<li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">Quick Fist fits 1″ to 2.25″ diameter</li>
<li>All stainless steel hardware</li>
<li style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">Sold Individually</li>
</ul>
<div class=""shortdescriptionbottom""><br></div>
<!-- split -->
<p> </p>
<p>SKU #200167</p>
<p>AJK Offroad has partnered with Quick Fist to offer a universal way to mount many different items to your Jeep roll bar.  We use our Universal strap along with Quick Fist original mount.  Our universal strap in machined from 6061-T6 billet aluminum and uses stainless steel hardware.  We use a nylon strap for a tight and secure fit around your stock Jeep roll bar.  With our unique design our Universal Strap allows you to keep your stock padding around your Jeep roll bar.  Your standard diameter roll cages of 1.50"", 1.75"", and 2.00"" will also work great for this billet aluminum clamp.  With the use of the universal strap you are able to bolt the Quick Fist mount directly to it allowing you to carry a shovel, axe, or any item that may be needed on the trail.</p>
<p>The Quick fist has a safe working load of 25 lbs each and can hold objects 1"" to 2.25"" in diameter.</p>",AJK Offroad,Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Storage & Cargo > Motor Vehicle Carrying Rack Accessories,,,FALSE,Quick Fist -,Yes - Quick Fist,,Universal Mount -,Yes - Universal Mount,,Mounting Plate -,Yes - Mounting Plate,,1)300138 1)156 1)158,907.18474,shopify,999,deny,manual,76.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/material4-600x600.png?v=1722224273,1,utv part,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/material4-600x600.png?v=1722224273,lb,,,draft
quick-fist-grip-mount,,,,,,,,,Yes - Quick Fist,,,Yes - Universal Mount,,,No - Mounting Plate,,1)300138 1)156,907.18474,shopify,999,deny,manual,62.63,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/material1-600x600.png?v=1722224365,2,utv part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/material2-600x600.png?v=1722224365,lb,,,
quick-fist-grip-mount,,,,,,,,,Yes - Quick Fist,,,No - Universal Mount,,,Yes - Mounting Plate,,1)300138 1)158,907.18474,shopify,999,deny,manual,23.26,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/material2-600x600.png?v=1722224365,3,utv part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/material2-600x600.png?v=1722224365,lb,,,
quick-fist-grip-mount,,,,,,,,,Yes - Quick Fist,,,No - Universal Mount,,,No - Mounting Plate,,'300138,453.59237,shopify,999,deny,manual,8.87,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/material3-600x600.png?v=1722224365,4,utv part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/quickfist2-600x600.png?v=1722224365,lb,,,
quick-fist-grip-mount,,,,,,,,,No - Quick FIst,,,Yes - Universal Mount,,,Yes - Mounting Plate,,1)156 1)158,1360.77711,shopify,999,deny,manual,68.14,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/material5-600x600.png?v=1722224365,5,utv part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/material1-600x600.png?v=1722224365,lb,,30.68,
quick-fist-grip-mount,,,,,,,,,No - Quick FIst,,,Yes - Universal Mount,,,No - Mounting Plate,,'200156,907.18474,shopify,999,deny,manual,53.76,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/material6-600x600.png?v=1722224364,6,utv part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/strap3.png?v=1722224992,lb,,24.54,
quick-fist-grip-mount,,,,,,,,,No - Quick FIst,,,No - Universal Mount,,,Yes - Mounting Plate,,'200158,453.59237,shopify,32,continue,manual,14.39,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/material7-600x600.png?v=1722224365,7,utv part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/material3-600x600.png?v=1722224365,lb,,6.14,
quick-fist-grip-mount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/quickfist1-600x600.png?v=1722224365,8,utv part,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
