Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Cost per item,Image Src,Image Position,Image Alt Text,Status
35-traffic-advisor-strobe-light-bar-controller-cob-led-8-series,"35"" Traffic Advisor Strobe Light Bar | Controller COB LED 8 Series","<p><strong>35"" Traffic Advisor Strobe Light Bar | Controller COB LED 8 Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",FALSE,Variant,"35""",XPR-35TRAFFICADV,,shopify,0,deny,manual,,,TRUE,TRUE,,,https://xpriteusa.com/cdn/shop/products/1_2c3fa122-a0ca-4792-8afb-1e306f9b6adf.jpg?v=1658268239&width=1000,1,"35"" Traffic Advisor Strobe Light Bar | Controller COB LED 8 Series",archived
35-traffic-advisor-strobe-light-bar-controller-cob-led-8-series,"35"" Traffic Advisor Strobe Light Bar | Controller COB LED 8 Series","<p><strong>35"" Traffic Advisor Strobe Light Bar | Controller COB LED 8 Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",FALSE,Variant,"35""",XPR-35TRAFFICADV,,shopify,0,deny,manual,,,TRUE,TRUE,,,https://xpriteusa.com/cdn/shop/products/1-W2_9d825123-cf1f-42d9-be51-e540e9e8a912.jpg?v=1618943349&width=1000,1,"35"" Traffic Advisor Strobe Light Bar | Controller COB LED 8 Series",archived
35-traffic-advisor-strobe-light-bar-controller-cob-led-8-series,"35"" Traffic Advisor Strobe Light Bar | Controller COB LED 8 Series","<p><strong>35"" Traffic Advisor Strobe Light Bar | Controller COB LED 8 Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",FALSE,Variant,"35""",XPR-35TRAFFICADV,,shopify,0,deny,manual,,,TRUE,TRUE,,,https://xpriteusa.com/cdn/shop/products/1_f7b15ddb-ae10-4ebe-9557-a474917ffae7.jpg?v=1651790750&width=1000,1,"35"" Traffic Advisor Strobe Light Bar | Controller COB LED 8 Series",archived
35-traffic-advisor-strobe-light-bar-controller-cob-led-8-series,"35"" Traffic Advisor Strobe Light Bar | Controller COB LED 8 Series","<p><strong>35"" Traffic Advisor Strobe Light Bar | Controller COB LED 8 Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",FALSE,Variant,"35""",XPR-35TRAFFICADV,,shopify,0,deny,manual,,,TRUE,TRUE,,,https://xpriteusa.com/cdn/shop/products/1_7d96dc60-fae5-4a5a-a21c-05a63b2fcadb.jpg?v=1652814530&width=1000,1,"35"" Traffic Advisor Strobe Light Bar | Controller COB LED 8 Series",archived
35-traffic-advisor-strobe-light-bar-controller-cob-led-8-series,"35"" Traffic Advisor Strobe Light Bar | Controller COB LED 8 Series","<p><strong>35"" Traffic Advisor Strobe Light Bar | Controller COB LED 8 Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",FALSE,Variant,"35""",XPR-35TRAFFICADV,,shopify,0,deny,manual,,,TRUE,TRUE,,,https://xpriteusa.com/cdn/shop/products/1-W_873714d9-2a31-4e48-9b7e-fecb8211210f.jpg?v=1628530031&width=1000,1,"35"" Traffic Advisor Strobe Light Bar | Controller COB LED 8 Series",archived
36-chase-light-bar-rx-series,"36"" Chase Light Bar | RX Series","<p><strong>36"" Chase Light Bar | RX Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,"36""",XPR-36CHASELIGHT,,shopify,100,deny,manual,159.99,185.99,TRUE,TRUE,,111.99,https://xpriteusa.com/cdn/shop/files/1_10_5a38c81e-3bc0-4cd6-8f60-9eb7563d4ef8.jpg?v=1712879162&width=1388,1,"36"" Chase Light Bar | RX Series",active
36-chase-light-bar-rx-series,"36"" Chase Light Bar | RX Series","<p><strong>36"" Chase Light Bar | RX Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,"36""",XPR-36CHASELIGHT,,shopify,100,deny,manual,159.99,185.99,TRUE,TRUE,,111.99,https://xpriteusa.com/cdn/shop/products/1__71097.jpg?v=1623365951&width=1000,1,"36"" Chase Light Bar | RX Series",active
36-chase-light-bar-rx-series,"36"" Chase Light Bar | RX Series","<p><strong>36"" Chase Light Bar | RX Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,"36""",XPR-36CHASELIGHT,,shopify,100,deny,manual,159.99,185.99,TRUE,TRUE,,111.99,https://xpriteusa.com/cdn/shop/products/1_9094740a-4a6e-4a85-9ccb-56c0a0f1c1d3.jpg?v=1677799276&width=1000,1,"36"" Chase Light Bar | RX Series",active
36-chase-light-bar-rx-series,"36"" Chase Light Bar | RX Series","<p><strong>36"" Chase Light Bar | RX Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,"36""",XPR-36CHASELIGHT,,shopify,100,deny,manual,159.99,185.99,TRUE,TRUE,,111.99,https://xpriteusa.com/cdn/shop/files/1-2.jpg?v=1716395756&width=1388,1,"36"" Chase Light Bar | RX Series",active
36-chase-light-bar-rx-series,"36"" Chase Light Bar | RX Series","<p><strong>36"" Chase Light Bar | RX Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,"36""",XPR-36CHASELIGHT,,shopify,100,deny,manual,159.99,185.99,TRUE,TRUE,,111.99,https://xpriteusa.com/cdn/shop/files/1_10.jpg?v=1712878511&width=1388,1,"36"" Chase Light Bar | RX Series",active
36-chase-light-bar-rx-series,"36"" Chase Light Bar | RX Series","<p><strong>36"" Chase Light Bar | RX Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,"36""",XPR-36CHASELIGHT,,shopify,100,deny,manual,159.99,185.99,TRUE,TRUE,,111.99,https://xpriteusa.com/cdn/shop/products/01__79822.jpg?v=1623365385&width=1000,1,"36"" Chase Light Bar | RX Series",active
36-chase-light-bar-rx-series,"36"" Chase Light Bar | RX Series","<p><strong>36"" Chase Light Bar | RX Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,"36""",XPR-36CHASELIGHT,,shopify,100,deny,manual,159.99,185.99,TRUE,TRUE,,111.99,https://xpriteusa.com/cdn/shop/files/1_10_5a38c81e-3bc0-4cd6-8f60-9eb7563d4ef8.jpg?v=1712879162&width=1388,1,"36"" Chase Light Bar | RX Series",active
36-chase-light-bar-rx-series,"36"" Chase Light Bar | RX Series","<p><strong>36"" Chase Light Bar | RX Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,"36""",XPR-36CHASELIGHT,,shopify,100,deny,manual,159.99,185.99,TRUE,TRUE,,111.99,https://xpriteusa.com/cdn/shop/products/1__71097.jpg?v=1623365951&width=1000,1,"36"" Chase Light Bar | RX Series",active
36-chase-light-bar-rx-series,"36"" Chase Light Bar | RX Series","<p><strong>36"" Chase Light Bar | RX Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,"36""",XPR-36CHASELIGHT,,shopify,100,deny,manual,159.99,185.99,TRUE,TRUE,,111.99,https://xpriteusa.com/cdn/shop/products/1_9094740a-4a6e-4a85-9ccb-56c0a0f1c1d3.jpg?v=1677799276&width=1000,1,"36"" Chase Light Bar | RX Series",active
36-chase-light-bar-rx-series,"36"" Chase Light Bar | RX Series","<p><strong>36"" Chase Light Bar | RX Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,"36""",XPR-36CHASELIGHT,,shopify,100,deny,manual,159.99,185.99,TRUE,TRUE,,111.99,https://xpriteusa.com/cdn/shop/files/1-2.jpg?v=1716395756&width=1388,1,"36"" Chase Light Bar | RX Series",active
36-chase-light-bar-rx-series,"36"" Chase Light Bar | RX Series","<p><strong>36"" Chase Light Bar | RX Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",TRUE,Variant,"36""",XPR-36CHASELIGHT,,shopify,100,deny,manual,159.99,185.99,TRUE,TRUE,,111.99,https://xpriteusa.com/cdn/shop/files/1_10.jpg?v=1712878511&width=1388,1,"36"" Chase Light Bar | RX Series",active
38-slim-led-rear-chase-light-bar-sl-series,"38"" Slim LED Rear Chase Light Bar | SL Series","<p><strong>38"" Slim LED Rear Chase Light Bar | SL Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",FALSE,Variant,"38""",XPR-38SLIMLEDREA,,shopify,0,deny,manual,,,TRUE,TRUE,,,https://xpriteusa.com/cdn/shop/products/1_8cea70b0-f8aa-4fcb-b61d-20e952e4b05a.jpg?v=1635203260&width=1000,1,"38"" Slim LED Rear Chase Light Bar | SL Series",archived
38-slim-led-rear-chase-light-bar-sl-series,"38"" Slim LED Rear Chase Light Bar | SL Series","<p><strong>38"" Slim LED Rear Chase Light Bar | SL Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",FALSE,Variant,"38""",XPR-38SLIMLEDREA,,shopify,0,deny,manual,,,TRUE,TRUE,,,https://xpriteusa.com/cdn/shop/files/1_10_5a38c81e-3bc0-4cd6-8f60-9eb7563d4ef8.jpg?v=1712879162&width=1388,1,"38"" Slim LED Rear Chase Light Bar | SL Series",archived
38-slim-led-rear-chase-light-bar-sl-series,"38"" Slim LED Rear Chase Light Bar | SL Series","<p><strong>38"" Slim LED Rear Chase Light Bar | SL Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",FALSE,Variant,"38""",XPR-38SLIMLEDREA,,shopify,0,deny,manual,,,TRUE,TRUE,,,https://xpriteusa.com/cdn/shop/products/1_9094740a-4a6e-4a85-9ccb-56c0a0f1c1d3.jpg?v=1677799276&width=1000,1,"38"" Slim LED Rear Chase Light Bar | SL Series",archived
38-slim-led-rear-chase-light-bar-sl-series,"38"" Slim LED Rear Chase Light Bar | SL Series","<p><strong>38"" Slim LED Rear Chase Light Bar | SL Series</strong> is part of the Throttle Therapy Nation™ Trusted Brands &amp; Gear network. Chosen for its balance of performance, value, and reliability, this product is built for riders who put real miles on their machines—on the trail, in the woods, at events, and back in the shop.</p><p>Add it to your build as a proven upgrade from a brand we trust to keep the Nation rolling: Ride. Heal. Belong.</p>",Xprite,,Xprite Parts & Accessories,"Xprite, Trusted Brand",FALSE,Variant,"38""",XPR-38SLIMLEDREA,,shopify,0,deny,manual,,,TRUE,TRUE,,,https://xpriteusa.com/cdn/shop/files/1-2.jpg?v=1716395756&width=1388,1,"38"" Slim LED Rear Chase Light Bar | SL Series",archived
