Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Price / Canada,Compare At Price / Canada,Included / International,Price / International,Compare At Price / International,Included / United States,Price / United States,Compare At Price / United States,Status
2018–2021-Can-Am-Maverick-Trail-1000/Trail-800-Front-Left,2018–2021 Can-Am Maverick Trail 1000/Trail 800 Front Left Rugged Performance Axle,Rugged axles are packed with high quality moly grease to provide maximum lubrication and sealed with heavy duty neoprene boots and stainless-steel clamps. Every Rugged axle is backed with a 1-year manufacturer’s warranty. Available for wide range of fitments to fit ATV & UTV vehicles. These are the best price point replacements to ensure you are never left out on the trail!!!!,Demon Powersports,,Performance Axle,,TRUE,Title,Default Title,,,,,,,,PAXL-3077,0,shopify,0,deny,manual,179,179,TRUE,TRUE,8.40844E+11,https://cdn.shopify.com/s/files/1/0278/8399/5245/files/Rugged_Performance_OE_Axles.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
"2011–2014-Bobcat-3400-Diesel/Gas-Front-Left,-Front-Right","2011–2014 Bobcat 3400 Diesel/Gas Front Left, Front Right Rugged Performance Axle",Rugged axles are packed with high quality moly grease to provide maximum lubrication and sealed with heavy duty neoprene boots and stainless-steel clamps. Every Rugged axle is backed with a 1-year manufacturer’s warranty. Available for wide range of fitments to fit ATV & UTV vehicles. These are the best price point replacements to ensure you are never left out on the trail!!!!,Demon Powersports,,Performance Axle,,TRUE,Title,Default Title,,,,,,,,PAXL-36001,0,shopify,3,deny,manual,165,165,TRUE,TRUE,8.40844E+11,https://cdn.shopify.com/s/files/1/0278/8399/5245/files/Rugged_Performance_OE_Axles.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
"2011–2023-Bobcat-3400-Diesel/Gas-Rear-Left,-Rear-Right","2011–2023 Bobcat 3400 Diesel/Gas Rear Left, Rear Right Rugged Performance Axle",Rugged axles are packed with high quality moly grease to provide maximum lubrication and sealed with heavy duty neoprene boots and stainless-steel clamps. Every Rugged axle is backed with a 1-year manufacturer’s warranty. Available for wide range of fitments to fit ATV & UTV vehicles. These are the best price point replacements to ensure you are never left out on the trail!!!!,Demon Powersports,,Performance Axle,,TRUE,Title,Default Title,,,,,,,,PAXL-36002,0,shopify,5,deny,manual,189,189,TRUE,TRUE,8.40844E+11,https://cdn.shopify.com/s/files/1/0278/8399/5245/files/Rugged_Performance_OE_Axles.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
"2007–2014-Honda-TRX420-Front-Left,-Front-Right","2007–2014 Honda TRX420 Front Left, Front Right Rugged Performance Axle",Rugged axles are packed with high quality moly grease to provide maximum lubrication and sealed with heavy duty neoprene boots and stainless-steel clamps. Every Rugged axle is backed with a 1-year manufacturer’s warranty. Available for wide range of fitments to fit ATV & UTV vehicles. These are the best price point replacements to ensure you are never left out on the trail!!!!,Demon Powersports,,Performance Axle,,TRUE,Title,Default Title,,,,,,,,PAXL-4007,0,shopify,5,deny,manual,179,179,TRUE,TRUE,8.40844E+11,https://cdn.shopify.com/s/files/1/0278/8399/5245/files/PAXL-4007.jpg?v=1757089372,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
2007–2014-Honda-TRX420-Rear-Left,2007–2014 Honda TRX420 Rear Left Rugged Performance Axle,Rugged axles are packed with high quality moly grease to provide maximum lubrication and sealed with heavy duty neoprene boots and stainless-steel clamps. Every Rugged axle is backed with a 1-year manufacturer’s warranty. Available for wide range of fitments to fit ATV & UTV vehicles. These are the best price point replacements to ensure you are never left out on the trail!!!!,Demon Powersports,,Performance Axle,,TRUE,Title,Default Title,,,,,,,,PAXL-4010,0,shopify,5,deny,manual,179,179,TRUE,TRUE,8.40844E+11,https://cdn.shopify.com/s/files/1/0278/8399/5245/files/PAXL-4010.jpg?v=1750884761,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
2007–2014-Honda-TRX420-Rear-Right,2007–2014 Honda TRX420 Rear Right Rugged Performance Axle,Rugged axles are packed with high quality moly grease to provide maximum lubrication and sealed with heavy duty neoprene boots and stainless-steel clamps. Every Rugged axle is backed with a 1-year manufacturer’s warranty. Available for wide range of fitments to fit ATV & UTV vehicles. These are the best price point replacements to ensure you are never left out on the trail!!!!,Demon Powersports,,Performance Axle,,TRUE,Title,Default Title,,,,,,,,PAXL-4011,0,shopify,0,deny,manual,179,179,TRUE,TRUE,8.40844E+11,https://cdn.shopify.com/s/files/1/0278/8399/5245/files/PAXL-4011.jpg?v=1757089372,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
2003–2004-Honda-TRX650-Front-Right,2003–2004 Honda TRX650 Front Right Rugged Performance Axle,Rugged axles are packed with high quality moly grease to provide maximum lubrication and sealed with heavy duty neoprene boots and stainless-steel clamps. Every Rugged axle is backed with a 1-year manufacturer’s warranty. Available for wide range of fitments to fit ATV & UTV vehicles. These are the best price point replacements to ensure you are never left out on the trail!!!!,Demon Powersports,,Performance Axle,,TRUE,Title,Default Title,,,,,,,,PAXL-4013,0,shopify,5,deny,manual,179,179,TRUE,TRUE,8.40844E+11,https://cdn.shopify.com/s/files/1/0278/8399/5245/files/Rugged_Performance_OE_Axles.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
2014–2018-Honda-Pioneer-700-Front-Left,2014–2018 Honda Pioneer 700 Front Left Rugged Performance Axle,Rugged axles are packed with high quality moly grease to provide maximum lubrication and sealed with heavy duty neoprene boots and stainless-steel clamps. Every Rugged axle is backed with a 1-year manufacturer’s warranty. Available for wide range of fitments to fit ATV & UTV vehicles. These are the best price point replacements to ensure you are never left out on the trail!!!!,Demon Powersports,,Performance Axle,,TRUE,Title,Default Title,,,,,,,,PAXL-4018,0,shopify,5,deny,manual,179,179,TRUE,TRUE,8.40844E+11,https://cdn.shopify.com/s/files/1/0278/8399/5245/files/Rugged_Performance_OE_Axles.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
2014–2018-Honda-Pioneer-700-Front-Right,2014–2018 Honda Pioneer 700 Front Right Rugged Performance Axle,Rugged axles are packed with high quality moly grease to provide maximum lubrication and sealed with heavy duty neoprene boots and stainless-steel clamps. Every Rugged axle is backed with a 1-year manufacturer’s warranty. Available for wide range of fitments to fit ATV & UTV vehicles. These are the best price point replacements to ensure you are never left out on the trail!!!!,Demon Powersports,,Performance Axle,,TRUE,Title,Default Title,,,,,,,,PAXL-4019,0,shopify,5,deny,manual,179,179,TRUE,TRUE,8.40844E+11,https://cdn.shopify.com/s/files/1/0278/8399/5245/files/Rugged_Performance_OE_Axles.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
"2014–2018-Honda-Pioneer-700-Rear-Left,-Rear-Right","2014–2018 Honda Pioneer 700 Rear Left, Rear Right Rugged Performance Axle",Rugged axles are packed with high quality moly grease to provide maximum lubrication and sealed with heavy duty neoprene boots and stainless-steel clamps. Every Rugged axle is backed with a 1-year manufacturer’s warranty. Available for wide range of fitments to fit ATV & UTV vehicles. These are the best price point replacements to ensure you are never left out on the trail!!!!,Demon Powersports,,Performance Axle,,TRUE,Title,Default Title,,,,,,,,PAXL-4020,0,shopify,4,deny,manual,179,179,TRUE,TRUE,8.40844E+11,https://cdn.shopify.com/s/files/1/0278/8399/5245/files/PAXL-4020.jpg?v=1757089372,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
2015–2022-Honda-Pioneer-500-Front-Right,2015–2022 Honda Pioneer 500 Front Right Rugged Performance Axle,Rugged axles are packed with high quality moly grease to provide maximum lubrication and sealed with heavy duty neoprene boots and stainless-steel clamps. Every Rugged axle is backed with a 1-year manufacturer’s warranty. Available for wide range of fitments to fit ATV & UTV vehicles. These are the best price point replacements to ensure you are never left out on the trail!!!!,Demon Powersports,,Performance Axle,,TRUE,Title,Default Title,,,,,,,,PAXL-4022,0,shopify,0,deny,manual,179,179,TRUE,TRUE,8.40844E+11,https://cdn.shopify.com/s/files/1/0278/8399/5245/files/Rugged_Performance_OE_Axles.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
"2015–2022-Honda-Pioneer-500-Rear-Left,-Rear-Right","2015–2022 Honda Pioneer 500 Rear Left, Rear Right Rugged Performance Axle",Rugged axles are packed with high quality moly grease to provide maximum lubrication and sealed with heavy duty neoprene boots and stainless-steel clamps. Every Rugged axle is backed with a 1-year manufacturer’s warranty. Available for wide range of fitments to fit ATV & UTV vehicles. These are the best price point replacements to ensure you are never left out on the trail!!!!,Demon Powersports,,Performance Axle,,TRUE,Title,Default Title,,,,,,,,PAXL-4023,0,shopify,5,deny,manual,179,179,TRUE,TRUE,8.40844E+11,https://cdn.shopify.com/s/files/1/0278/8399/5245/files/Rugged_Performance_OE_Axles.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
"2014–2025-Honda-TRX500,-TRX420,-TRX520-Front-Left","2014–2025 Honda TRX500, TRX420, TRX520 Front Left Rugged Performance Axle",Rugged axles are packed with high quality moly grease to provide maximum lubrication and sealed with heavy duty neoprene boots and stainless-steel clamps. Every Rugged axle is backed with a 1-year manufacturer’s warranty. Available for wide range of fitments to fit ATV & UTV vehicles. These are the best price point replacements to ensure you are never left out on the trail!!!!,Demon Powersports,,Performance Axle,,TRUE,Title,Default Title,,,,,,,,PAXL-4026,0,shopify,5,deny,manual,179,179,TRUE,TRUE,8.40844E+11,https://cdn.shopify.com/s/files/1/0278/8399/5245/files/PAXL-4026.jpg?v=1757089373,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
"2014–2025-Honda-TRX500,-TRX420,-TRX520-Front-Right","2014–2025 Honda TRX500, TRX420, TRX520 Front Right Rugged Performance Axle",Rugged axles are packed with high quality moly grease to provide maximum lubrication and sealed with heavy duty neoprene boots and stainless-steel clamps. Every Rugged axle is backed with a 1-year manufacturer’s warranty. Available for wide range of fitments to fit ATV & UTV vehicles. These are the best price point replacements to ensure you are never left out on the trail!!!!,Demon Powersports,,Performance Axle,,TRUE,Title,Default Title,,,,,,,,PAXL-4027,0,shopify,5,deny,manual,179,179,TRUE,TRUE,8.40844E+11,https://cdn.shopify.com/s/files/1/0278/8399/5245/files/Rugged_Performance_OE_Axles.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
"2015–2021-Honda-TRX500,-TRX420,-TRX520-Rear-Left,-Rear-Right","2015–2021 Honda TRX500, TRX420, TRX520 Rear Left, Rear Right Rugged Performance Axle",Rugged axles are packed with high quality moly grease to provide maximum lubrication and sealed with heavy duty neoprene boots and stainless-steel clamps. Every Rugged axle is backed with a 1-year manufacturer’s warranty. Available for wide range of fitments to fit ATV & UTV vehicles. These are the best price point replacements to ensure you are never left out on the trail!!!!,Demon Powersports,,Performance Axle,,TRUE,Title,Default Title,,,,,,,,PAXL-4028,0,shopify,5,deny,manual,179,179,TRUE,TRUE,8.40844E+11,https://cdn.shopify.com/s/files/1/0278/8399/5245/files/PAXL-4028.jpg?v=1757089372,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
2014–2014-Honda-TRX420-Front-Left,2014–2014 Honda TRX420 Front Left Rugged Performance Axle,Rugged axles are packed with high quality moly grease to provide maximum lubrication and sealed with heavy duty neoprene boots and stainless-steel clamps. Every Rugged axle is backed with a 1-year manufacturer’s warranty. Available for wide range of fitments to fit ATV & UTV vehicles. These are the best price point replacements to ensure you are never left out on the trail!!!!,Demon Powersports,,Performance Axle,,TRUE,Title,Default Title,,,,,,,,PAXL-4029,0,shopify,5,deny,manual,179,179,TRUE,TRUE,8.40844E+11,https://cdn.shopify.com/s/files/1/0278/8399/5245/files/Rugged_Performance_OE_Axles.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
2014–2014-Honda-TRX420-Front-Right,2014–2014 Honda TRX420 Front Right Rugged Performance Axle,Rugged axles are packed with high quality moly grease to provide maximum lubrication and sealed with heavy duty neoprene boots and stainless-steel clamps. Every Rugged axle is backed with a 1-year manufacturer’s warranty. Available for wide range of fitments to fit ATV & UTV vehicles. These are the best price point replacements to ensure you are never left out on the trail!!!!,Demon Powersports,,Performance Axle,,TRUE,Title,Default Title,,,,,,,,PAXL-4030,0,shopify,4,deny,manual,179,179,TRUE,TRUE,8.40844E+11,https://cdn.shopify.com/s/files/1/0278/8399/5245/files/Rugged_Performance_OE_Axles.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
"2016–2021-Honda-Pioneer-1000-Front-Left,-Front-Right","2016–2021 Honda Pioneer 1000 Front Left, Front Right Rugged Performance Axle",Rugged axles are packed with high quality moly grease to provide maximum lubrication and sealed with heavy duty neoprene boots and stainless-steel clamps. Every Rugged axle is backed with a 1-year manufacturer’s warranty. Available for wide range of fitments to fit ATV & UTV vehicles. These are the best price point replacements to ensure you are never left out on the trail!!!!,Demon Powersports,,Performance Axle,,TRUE,Title,Default Title,,,,,,,,PAXL-4032,0,shopify,5,deny,manual,185,185,TRUE,TRUE,8.40844E+11,https://cdn.shopify.com/s/files/1/0278/8399/5245/files/Rugged_Performance_OE_Axles.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
2016–2024-Honda-Pioneer-1000-Rear-Right,2016–2024 Honda Pioneer 1000 Rear Right Rugged Performance Axle,Rugged axles are packed with high quality moly grease to provide maximum lubrication and sealed with heavy duty neoprene boots and stainless-steel clamps. Every Rugged axle is backed with a 1-year manufacturer’s warranty. Available for wide range of fitments to fit ATV & UTV vehicles. These are the best price point replacements to ensure you are never left out on the trail!!!!,Demon Powersports,,Performance Axle,,TRUE,Title,Default Title,,,,,,,,PAXL-4033,0,shopify,5,deny,manual,239,239,TRUE,TRUE,8.40844E+11,https://cdn.shopify.com/s/files/1/0278/8399/5245/files/PAXL-4033.jpg?v=1757089372,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
2016–2021-Honda-Pioneer-1000-Rear-Left,2016–2021 Honda Pioneer 1000 Rear Left Rugged Performance Axle,Rugged axles are packed with high quality moly grease to provide maximum lubrication and sealed with heavy duty neoprene boots and stainless-steel clamps. Every Rugged axle is backed with a 1-year manufacturer’s warranty. Available for wide range of fitments to fit ATV & UTV vehicles. These are the best price point replacements to ensure you are never left out on the trail!!!!,Demon Powersports,,Performance Axle,,TRUE,Title,Default Title,,,,,,,,PAXL-4034,0,shopify,5,deny,manual,239,239,TRUE,TRUE,8.40844E+11,https://cdn.shopify.com/s/files/1/0278/8399/5245/files/Rugged_Performance_OE_Axles.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
2015–2017-Honda-TRX420-Front-Right,2015–2017 Honda TRX420 Front Right Rugged Performance Axle,Rugged axles are packed with high quality moly grease to provide maximum lubrication and sealed with heavy duty neoprene boots and stainless-steel clamps. Every Rugged axle is backed with a 1-year manufacturer’s warranty. Available for wide range of fitments to fit ATV & UTV vehicles. These are the best price point replacements to ensure you are never left out on the trail!!!!,Demon Powersports,,Performance Axle,,TRUE,Title,Default Title,,,,,,,,PAXL-4040,0,shopify,0,deny,manual,179,179,TRUE,TRUE,8.40844E+11,https://cdn.shopify.com/s/files/1/0278/8399/5245/files/Rugged_Performance_OE_Axles.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
2008–2011-Kawasaki-Brute-Force-Front-Left,2008–2011 Kawasaki Brute Force Front Left Rugged Performance Axle,Rugged axles are packed with high quality moly grease to provide maximum lubrication and sealed with heavy duty neoprene boots and stainless-steel clamps. Every Rugged axle is backed with a 1-year manufacturer’s warranty. Available for wide range of fitments to fit ATV & UTV vehicles. These are the best price point replacements to ensure you are never left out on the trail!!!!,Demon Powersports,,Performance Axle,,TRUE,Title,Default Title,,,,,,,,PAXL-5001,0,shopify,0,deny,manual,179,179,TRUE,TRUE,8.40844E+11,https://cdn.shopify.com/s/files/1/0278/8399/5245/files/Rugged_Performance_OE_Axles.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
2008–2011-Kawasaki-Brute-Force-Front-Right,2008–2011 Kawasaki Brute Force Front Right Rugged Performance Axle,Rugged axles are packed with high quality moly grease to provide maximum lubrication and sealed with heavy duty neoprene boots and stainless-steel clamps. Every Rugged axle is backed with a 1-year manufacturer’s warranty. Available for wide range of fitments to fit ATV & UTV vehicles. These are the best price point replacements to ensure you are never left out on the trail!!!!,Demon Powersports,,Performance Axle,,TRUE,Title,Default Title,,,,,,,,PAXL-5002,0,shopify,5,deny,manual,179,179,TRUE,TRUE,8.40844E+11,https://cdn.shopify.com/s/files/1/0278/8399/5245/files/Rugged_Performance_OE_Axles.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
"2009–2014-Kawasaki-Mule-610-Front-Left,-Front-Right","2009–2014 Kawasaki Mule 610 Front Left, Front Right Rugged Performance Axle",Rugged axles are packed with high quality moly grease to provide maximum lubrication and sealed with heavy duty neoprene boots and stainless-steel clamps. Every Rugged axle is backed with a 1-year manufacturer’s warranty. Available for wide range of fitments to fit ATV & UTV vehicles. These are the best price point replacements to ensure you are never left out on the trail!!!!,Demon Powersports,,Performance Axle,,TRUE,Title,Default Title,,,,,,,,PAXL-5003,0,shopify,5,deny,manual,179,179,TRUE,TRUE,8.40844E+11,https://cdn.shopify.com/s/files/1/0278/8399/5245/files/PAXL-5003.png?v=1750884866,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
