Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Fare Freight Package Type (product.metafields.app--65750532097--fare_freight.package_type),Height (product.metafields.next_cart.height),Length (product.metafields.next_cart.length),Width (product.metafields.next_cart.width),Color (product.metafields.shopify.color-pattern),Features (product.metafields.shopify.features),Fit type (product.metafields.shopify.fit-type),Item condition (product.metafields.shopify.item-condition),Item material (product.metafields.shopify.item-material),Manufacturer type (product.metafields.shopify.manufacturer-type),Material (product.metafields.shopify.material),Vehicle seating features (product.metafields.shopify.vehicle-seating-features),Vehicle type (product.metafields.shopify.vehicle-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / Canada,Price / Canada,Compare At Price / Canada,Status
cfmoto-uforce-bed-extension,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/CFMoto_Bed_Extension_by_Ranch_Armor__57216.jpg?v=1737046519,3,CFMoto UForce Bed Extension,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfmoto-uforce-quick-connect-high-seat,CFMoto UForce Quick Connect High Seat,"<p>A Quick Connect High Seat for your CFMoto UForce is here! Ranch Armor is the leading manufacture of high seats for UTV's worldwide. Ranch Armor High Seats are crafted by a passionate team who cares about building the absolute best. </p>
<p>Our Ranch Armor CFMoto UForce high seat features strategically located fixtures to lock seat to bed-side factory slots. This helps assure that the bed won't warp or bend outward from seat and weight over-time. To secure the seat to the seat down to the bed we include 4x heavy-duty aluminum turn buckles that connect from seat to factory bed latches, as well as safety brackets that tie seat to rear of roll chassis. Install is a breeze and can be done in less than 10 minutes. </p>
<p>Getting in and out of the high seat is simple and convenient with folding ladders on both sides. The ladders use tread plate (commonly known as diamond plate) steps to help with grip when its wet and your boots are caked with mud! Foot platform is laser cut with a double return press on both sides out of 14 gauge tread plate. Nut certs are welded into the center front of the foot platform to allow for easy installation of rifle mounts. Drains are laser cut on floor plate to allow water, mud, etc, to fall into bed and not sit on surface. </p>
<h3><span><span>CFMoto UForce Quick Connect High Seat Specifications:</span></span></h3>
<ul>
<li>Constructed of steel </li>
<li>Sail cloth UV, Marine, Mildew resistant fabric/canvas (10x stronger then vinyl)</li>
<li>Marine medium firm foam cushions</li>
<li>Laser-cut plate legs provide great look and exceptional support</li>
<li>Side Baskets (Cup Holders)</li>
<li>Adjustable/Removable rifle/grab bar</li>
<li>Folding ladders that are removable</li>
<li>Textured powder coat standard</li>
<li>Lifetime warranty on construction</li>
</ul>
<p><span style=""color: #ff0000;""><strong>Ranch Armor High Seats are NOT to be ridden while vehicle is in motion. Please Note: Death or Serious Injury can occur. </strong></span></p>
<p><img class=""__mce_add_custom__"" title=""cfmoto-high-seat-with-bed-extension-by-ranch-armor.jpg"" src=""http://rancharmorutv.com/product_images/uploaded_images/cfmoto-high-seat-with-bed-extension-by-ranch-armor.jpg"" alt=""cfmoto-high-seat-with-bed-extension-by-ranch-armor.jpg""></p>",Ranch Armor,Uncategorized,,"cf-moto, rear-passenger-high-seats-rumble-bed-seats, steel-high-seats-rear-hunting-racks",TRUE,Arm Rest & Rifle Rest Cushions,None (standard),,Dual Floor Mounted Rifle Mount,None (standard),,Rear Upper Storage Basket or Game Hoist,None (standard),,CFMH2-0-0-0,68038.8555,,0,deny,manual,2799,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/CFMoto_UForce_Quick_Connect_UTV_High_Seat_by_Ranch_Armor__22081.jpg?v=1737046512,1,CFMoto UForce Quick Connect High Seat,FALSE,CFMoto UForce Quick Connect High Seat and Hunting Rack by Ranch Armor UTV,"A Quick Connect High Seat for your CFMoto UForce is here! Ranch Armor is the leading manufacture of high seats for UTV's worldwide. Ranch Armor High Seats are crafted by a passionate team who cares about building the absolute best.   Our Ranch Armor CFMoto UForce high seat features strategically located fixtures to lock seat to bed-side factory slots. This helps assure that the bed won't warp or bend outward from seat and weight over-time. To secure the seat to the seat down to the bed we include 4x heavy-duty aluminum turn buckles that connect from seat to factory bed latches, as well as safety brackets that tie seat to rear of roll chassis. Install is a breeze and can be done in less than 10 minutes.   Getting in and out of the high seat is simple and convenient with folding ladders on both sides. The ladders use tread plate (commonly known as diamond plate) steps to help with grip when its wet and your boots are caked with mud! Foot platform is laser cut with a double return press on both sides out of 14 gauge tread plate. Nut certs are welded into the center front of the foot platform to allow for easy installation of rifle mounts. Drains are laser cut on floor plate to allow water, mud, etc, to fall into bed and not sit on surface.   CFMoto UForce Quick Connect High Seat Specifications: Constructed of steel  Sail cloth UV, Marine, Mildew resistant fabric/canvas (10x stronger then vinyl) Marine medium firm foam cushions Laser-cut plate legs provide great look and exceptional support Side Baskets (Cup Holders) Adjustable/Removable rifle/grab bar Folding ladders that are removable Textured powder coat standard Lifetime warranty on construction Ranch Armor High Seats are NOT to be ridden while vehicle is in motion. Please Note: Death or Serious Injury can occur. ",,,,,,,,,,,,,,,lb,,,TRUE,,,TRUE,,,active
cfmoto-uforce-quick-connect-high-seat,,,,,,,,,Add (+ $160),,,None (standard),,,None (standard),,CFMH2-2-0-0,68038.8555,,0,deny,manual,2959,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/CFMoto_High_Seat_for_UForce_by_Ranch_Armor_UTV__68750.jpg?v=1737046512,2,CFMoto UForce Quick Connect High Seat,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
cfmoto-uforce-quick-connect-high-seat,,,,,,,,,None (standard),,,Add (+ $165),,,None (standard),,CFMH2-0-3-0,68038.8555,,0,deny,manual,2964,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Bed_View_with_CFMoto_UForce_High_Seat_by_Ranch_Armor__11223.jpg?v=1737046512,3,CFMoto UForce Quick Connect High Seat,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
cfmoto-uforce-quick-connect-high-seat,,,,,,,,,None (standard),,,None (standard),,,Add Rear Upper Storage Basket(+ $449),,CFMH2-0-0-4,68038.8555,,0,deny,manual,3248,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
cfmoto-uforce-quick-connect-high-seat,,,,,,,,,Add (+ $160),,,Add (+ $165),,,None (standard),,CFMH2-2-3-0,68038.8555,,0,deny,manual,3124,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
cfmoto-uforce-quick-connect-high-seat,,,,,,,,,Add (+ $160),,,None (standard),,,Add Rear Upper Storage Basket(+ $449),,CFMH2-2-0-4,68038.8555,,0,deny,manual,3408,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
cfmoto-uforce-quick-connect-high-seat,,,,,,,,,None (standard),,,Add (+ $165),,,Add Rear Upper Storage Basket(+ $449),,CFMH2-0-3-4,68038.8555,,0,deny,manual,3413,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
cfmoto-uforce-quick-connect-high-seat,,,,,,,,,None (standard),,,None (standard),,,Add Rear Hoist w/ 2000# Winch (+ $899),,CFMH2-0-0-W,68038.8555,,0,deny,manual,3698,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
cfmoto-uforce-quick-connect-high-seat,,,,,,,,,Add (+ $160),,,Add (+ $165),,,Add Rear Upper Storage Basket(+ $449),,CFMH2-2-3-4,68038.8555,,0,deny,manual,3573,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
cfmoto-uforce-quick-connect-high-seat,,,,,,,,,Add (+ $160),,,None (standard),,,Add Rear Hoist w/ 2000# Winch (+ $899),,CFMH2-2-0-W,68038.8555,,0,deny,manual,3858,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
cfmoto-uforce-quick-connect-high-seat,,,,,,,,,None (standard),,,Add (+ $165),,,Add Rear Hoist w/ 2000# Winch (+ $899),,CFMH2-0-3-W,68038.8555,,0,deny,manual,3863,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
cfmoto-uforce-quick-connect-high-seat,,,,,,,,,Add (+ $160),,,Add (+ $165),,,Add Rear Hoist w/ 2000# Winch (+ $899),,CFMH2-2-3-W,68038.8555,,0,deny,manual,4023,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
cfmoto-uforce-headache-rack,CFMoto UForce Headache Rack,"<p>Make your CFMoto UForce even more capable with a Ranch Armor headache rack. Ranch Armor utilizes the latest in machine technology to get you an amazing fit and finish. Our Headache Racks utilize laser cut 11 gauge plate (to protect glass) with a 2"" x 3/16"" wall tube for huge reinforcement when utilizing the optional winch.  </p>
<p>Optional built-in winch up top makes hoisting item(s) into bed with a single-person fast and easy. Easily installs and directly bolts-on to rear roll bar chassis. Utilize our recommended Warn VRX 2500 Winch (comes with fully loaded/pack 3) or use your own. Convenient cut-outs for rocker switches as well as winch switch mounts were intelligently placed on plate for ease and install flexibility. 2"" main tube features wiring channels and pre slotted holes to keep your install simple and clean. </p>
<p><strong>Ranch Armor Products are 100% Born and Built in Texas. We will never outsource like some of our competition. Support American jobs! </strong></p>
<h3>CFMoto UForce Ranch Armor Headache Rack Specs:</h3>
<ul>
<li>11 Gauge Sheet Laser Cut</li>
<li>2"" x 3/16"" Wall Main Steel Tube (Reinforcement for Winch Mount)</li>
<li>Chassis mounted</li>
<li>Requires no vehicle modifications - easy install!</li>
<li>Powder coat finish</li>
</ul>",Ranch Armor,Uncategorized,,"cf-moto, utv-storage-baskets-front-hood-racks",TRUE,Headache Rack Models,No Frills - Just the Headache Rack (standard),,,,,,,,CFMH10-1,27215.5422,,0,deny,manual,649,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/CFMoto_UForce_Headache_Rack_with_Winch_and_Hoist_by_Ranch_Armor__93024.jpg?v=1737046506,1,CFMoto UForce Headache Rack,FALSE,CFMoto UForce 1000 Headache Rack with Optional Winch,"Make your CFMoto UForce even more capable with a Ranch Armor headache rack. Ranch Armor utilizes the latest in machine technology to get you an amazing fit and finish. Our Headache Racks utilize laser cut 11 gauge plate (to protect glass) with a 2"" x 3/16"" wall tube for huge reinforcement when utilizing the optional winch.    Optional built-in winch up top makes hoisting item(s) into bed with a single-person fast and easy. Easily installs and directly bolts-on to rear roll bar chassis. Utilize our recommended Warn VRX 2500 Winch (comes with fully loaded/pack 3) or use your own. Convenient cut-outs for rocker switches as well as winch switch mounts were intelligently placed on plate for ease and install flexibility. 2"" main tube features wiring channels and pre slotted holes to keep your install simple and clean. ",,,,,,,,,,,,,,,lb,,,TRUE,,,TRUE,,,active
cfmoto-uforce-headache-rack,,,,,,,,,Bring My Own Winch - Rack & Mount for Winch (+ $100),,,,,,,,CFMH10-DIY,31751.4659,,0,deny,manual,749,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/CFMoto_UForce_1000_Headache_Rack_and_Winch_Setup_for_Bed_1__62165.jpg?v=1737046506,2,CFMoto UForce Headache Rack,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
cfmoto-uforce-headache-rack,,,,,,,,,Fully Loaded - Rack & Warn VRX-25S Winch (+ 649),,,,,,,,CFMH10-W,38555.35145,,-1,deny,manual,1298,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
cfmoto-uforce-1000-ranch-armor-front-replacement-bumper-and-grill-guard,CFMoto UForce Ranch Armor Front Replacement Bumper,"<p>Get the best ultimate peace of mind for your CFMoto 1000 with the first FULL Replacement Bumper by Ranch Armor. Keep the front end looking awesome, while adding some premium ""armor"" to it. This is one of our lowest profile front bumpers that still provides FULL protection end-to-end, top-to-bottom. </p>
<p><span>Protect your investment and keep it safe. This is a FULL Front Replacement bumper, not some small bull bar/half guard that won't do anything to keep the front safe. Our skid plate and protection covers the hood, headlights, front end all the way down to the differential/front drive-train with our skid plate. </span></p>
<p><span>Construction is comprised of: steel 3/16"" main vertical front beams, 2"" Pipe, and 11 Gauge tread plate. All plate is laser cut and CNC press broke in-house. Complete welded construction, done with beautiful attention to detail right here in Texas! The final step is an industrial ultra-durable powder coat finished to perfection. </span></p>
<p><strong>Ranch Armor Bumpers are 100% Born and Built in Texas. We will never outsource like some of our competition. Support American jobs! </strong></p>
<h3><strong>CFMoto UForce Ranch Armor Bumper Specs:</strong></h3>
<ul>
<li>3/16"" Vertical Laser Cut Crash/Bump Frame</li>
<li>1/2"" Shackle Mounts</li>
<li>2” heavy duty pipe base</li>
<li>1 1/2"" heavy duty pipe headlight guards</li>
<li>Signature front rub rails</li>
<li>Direct Bolt-on Frame mounted</li>
<li>11 gauge diamond plate</li>
<li>Air intake openings for cooling</li>
<li>Winch ready hide-away </li>
<li>2” receiver</li>
<li>Requires no vehicle modifications</li>
<li>Powder coat finish standard</li>
</ul>",My Store,,,"cf-moto, front-bumpers-grille-guards-and-brush-guards, utv-replacement-bumpers-polaris-kawasaki-can-am-front-and-rear",TRUE,No Options Needed. Don't Compromise.,"Includes: Headlight Guards, Receiver Hitch, Shackle Mounts",,,,,,,,CFMB-11,34019.42775,,-2,deny,manual,1189,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/CF_Moto_U-Force_1000_Front_Replacement_Bumper_and_Grill_Guard_by_Ranch_Armor_UTV__69556.jpg?v=1737046500,1,CFMoto UForce Ranch Armor Front Replacement Bumper,FALSE,CFMoto UForce 1000 Ranch Armor Front Replacement Bumper and Grill Guard. Texas Made protection by Ranch Armor. ,"Get the best ultimate peace of mind for your CFMoto UForce 1000 with the first FULL Replacement Bumper by Ranch Armor. Keep the front end looking awesome, while adding some premium ""armor"" to it. This is one of our lowest profile front bumpers that still provides FULL protection end-to-end, top-to-bottom.   Protect your investment and keep it safe. This is a FULL Front Replacement bumper, not some small bull bar/half guard that won't do anything to keep the front safe. Our skid plate and protection covers the hood, headlights, front end all the way down to the differential/front drive-train with our skid plate.   Construction is comprised of: steel 3/16"" main vertical front beams, 2"" Pipe, and 11 Gauge tread plate. All plate is laser cut and CNC press broke in-house. Complete welded construction, done with beautiful attention to detail right here in Texas! The final step is an industrial ultra-durable powder coat finished to perfection. ",,,,,,,,,,,,,,,lb,,,TRUE,,,TRUE,,,active
cfmoto-uforce-1000-ranch-armor-front-replacement-bumper-and-grill-guard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/CF_Moto_1000_U-Force_Front_Bumper_Grill_Guard_by_Ranch_Armor__17061.jpg?v=1737046500,2,CFMoto UForce Ranch Armor Front Replacement Bumper,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-ranger-1000-headache-rack,Polaris Ranger 1000 Headache Rack,"<p>Protect the rear glass and make jobs easier on your Polaris Ranger 1000 with a Ranch Armor headache rack. Ranch Armor utilizes the latest in machine technology to get you an amazing fit and finish. Our Headache Racks utilize laser cut 11 gauge plate (to protect glass) with a MASSIVE 2"" x 3/16"" wall tube (across the back left-to-right behind plate) for huge reinforcement when utilizing the optional winch.  </p>
<p>Optional built-in winch up top makes hoisting item(s) into bed with a single-person fast and easy. Easily installs and directly bolts-on to rear roll bar chassis. Utilize our recommended Warn VRX 2500 Winch (comes with fully loaded/pack 3) or use your own. Convenient cut-outs for rocker switches as well as winch switch mounts were intelligently placed on plate for ease and install flexibility. 2"" main tube features wiring channels and pre slotted holes to keep your install simple and clean. </p>
<p><strong>Ranch Armor Products are 100% Born and Built in Texas. We will never outsource like some of our competition. Support American jobs! </strong></p>
<h3>Polaris Ranger 1000 Ranch Armor Headache Rack Specs:</h3>
<ul>
<li>11 Gauge Sheet Laser Cut</li>
<li>2"" x 3/16"" Wall Main Steel Tube (Reinforcement for Winch Mount)</li>
<li>Chassis mounted</li>
<li>Requires no vehicle modifications - easy install!</li>
<li>Powder coat finish</li>
</ul>",Ranch Armor,Uncategorized,,"polaris-utv-ranger-accessories, utv-storage-baskets-front-hood-racks",TRUE,Headache Rack Models,No Frills - Just the Headache Rack (standard),,,,,,,,PH10-1,27215.5422,,-2,deny,manual,649,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Polaris_Ranger_1000_Full-Size_Headache_Rack_with_Winch_and_Hoist__64111.jpg?v=1737046496,1,Polaris Ranger 1000 Headache Rack,FALSE,Polaris Ranger 1000 Headache Rack with Optional Winch by Ranch Armor,Protect your rear glass on the Polaris Ranger 1000 with a Ranch Armor headache rack. Ranch Armor utilizes the latest in machine technology to get you an amazing fit and finish. Our headache Racks utilize bent steel tube as main mode as well as laser-cut plate that keeps objects from penetrating the glass or into the cab. ,,,,,,,,,,,,,,,lb,,,TRUE,,,TRUE,,,active
polaris-ranger-1000-headache-rack,,,,,,,,,Bring My Own Winch - Rack & Mount for Winch (+ $100),,,,,,,,PH10-DIY,31751.4659,,-3,deny,manual,749,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Polaris_1000_Headache_Rack_No_Frill_Model_by_Ranch_Armor.jpg?v=1764089869,2,Polaris 1000 Headache Rack No Frill Model by Ranch Armor,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
polaris-ranger-1000-headache-rack,,,,,,,,,Fully Loaded - Rack & Warn VRX-25S Winch (+ 649),,,,,,,,PH10-W,38555.35145,,-6,deny,manual,1399,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Polaris_1000_Headache_Rack_by_Ranch_Armor_with_Winch_Hoist_and_Bed_Extension__38589.jpg?v=1764089869,3,Polaris Ranger 1000 Headache Rack,,,,,,,,,,,,,,,,,,lb,,,,,,,,,
polaris-ranger-1000-headache-rack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Polaris_Ranger_1000_Headache_Rack_with_Winch_by_Ranch_Armor_UTV__93024.jpg?v=1764089869,4,Polaris Ranger 1000 Headache Rack,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-ranger-1000-headache-rack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Polaris_1000_Headache_Rack_Side_View_with_Warn_Winch_for_Hoist__97825.jpg?v=1764089869,5,Polaris Ranger 1000 Headache Rack,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-ranger-1000-headache-rack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Cab_view_of_Polaris_1000_Headache_Rack_by_Ranch_Armor__53749.jpg?v=1764089869,6,Polaris Ranger 1000 Headache Rack,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-ranger-1500-single-cab-side-steps,Polaris Ranger 1500 Single Cab Side Steps,"<p>Get your Polaris Ranger 1500 single cab protected and easier to get-in with Ranch Armor Side Steps. Not only do they look cool and assist with entry, but they take the impact when bottoming out. Rock sliders? Yep, we got you covered, slide away! Precision bent 2"" pipe with 100% welded construction married to laser cut/pressed steps makes these a no brainer add-on for your Ranger. </p>
<p>Construction is comprised of: 2"" Pipe, 1 1/2"" pipe, 11 Gauge tread plate, 3/16"" laser-cut and CNC press broke brackets for a perfect fit. Complete welded construction done with beautiful attention to detail right here in Texas! The final step is an industrial ultra-durable powder coat finished to perfection. </p>
<h3>Polaris Ranger 1500 Single Cab 2024+ Ranch Armor Side Steps Specs:</h3>
<ul>
<li>2"" Pipe Frame Main Body</li>
<li>Frame mounted</li>
<li>11 gauge tread plate</li>
<li>3/16"" mounts</li>
<li>Requires little modification and simple install</li>
<li>Powder coat finish</li>
</ul>
<h3><span style=""text-decoration: underline;"">Install Guide:</span></h3>
<p><a href=""https://www.youtube.com/watch?v=BCh9yovSIPc&amp;amp;feature=youtu.be"" title=""Polaris Ranger 1500 Single Cab Side Steps and Nerf Bars Install""><strong>Polaris Ranger 1500 Single Cab Side Steps</strong></a></p>",Ranch Armor,Uncategorized,,"polaris-ranger-1500-accessories-tops-bumpers-nerf-bars-high-seats, polaris-utv-ranger-accessories, utv-side-steps-nerf-bars-polaris-can-am-kawasaki",TRUE,Title,Default Title,,,,,,,,PA52-15,18143.6948,,-10,deny,manual,499,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Polaris_Ranger_1500_Single_Cab_Side_Step_and_Nerf_Bars_with_Rock_Sliders_Built-in_by_Ranch_Armor__89839.jpg?v=1737046492,1,Polaris Ranger 1500 Single Cab Side Steps,FALSE,Polaris 1500 Single Cab Side Step & Nerf Bars with Rock Slides Built-In,"Get your Polaris Ranger 1500 single cab protected and easier to get-in with Ranch Armor Side Steps. Not only do they look cool and assist with entry, but they take the impact when bottoming out. Rock sliders? Yep, we got you covered, slide away! Precision bent 2"" pipe with 100% welded construction married to laser cut/pressed steps makes these a no brainer add-on for your Ranger.   Construction is comprised of: 2"" Pipe, 1 1/2"" pipe, 11 Gauge tread plate, 3/16"" laser-cut and CNC press broke brackets for a perfect fit. Complete welded construction done with beautiful attention to detail right here in Texas! The final step is an industrial ultra-durable powder coat finished to perfection.   Polaris Ranger 1500 Single Cab 2024+ Ranch Armor Side Steps Specs: 2"" Pipe Frame Main Body Frame mounted 11 gauge tread plate 3/16"" mounts Requires little modification and simple install Powder coat finish",,,,,,,,,,,,,,,lb,,,TRUE,,,TRUE,,,active
polaris-ranger-1500-single-cab-side-steps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Polaris_Ranger_1500_Single_Cab_Side_Steps_and_Pipe_Nerf_Bar_by_Ranch_Armor__61736.jpg?v=1737046492,2,Polaris Ranger 1500 Single Cab Side Steps,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-ranger-1500-single-cab-side-steps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Polaris_Ranger_1500_Side_Step_with_Built-in_Nerf_Bars_and_Rock_Sliders__38203.jpg?v=1737046492,3,Polaris Ranger 1500 Single Cab Side Steps,,,,,,,,,,,,,,,,,,,,,,,,,,,
polaris-ranger-1500-single-cab-side-steps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0621/7731/2924/files/Polaris_Ranger_1500_Outfit_with_Side_Steps_and_Metal_Top_Outfit_by_Ranch_Armor__26517.jpg?v=1738036272,4,Polaris Ranger 1500 Single Cab Side Steps,,,,,,,,,,,,,,,,,,,,,,,,,,,
